CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
0.15353721900896744,0.6419999234723454,0.10966098765249277,0.4208101131500358,0.3167379490723787,0.27743489033510027,0.7882483977366675,0.19717505395095497,0.35418207097391213,0.36467481713601857,-0.014520025136594228,0.3364057067533377,0.5729533692228466
-0.022664375167003134,0.4763837572574199,-0.025070192490415324,0.15970815340004899,0.19202499787050953,-0.009381654624750962,0.8402271979695857,0.5225456914241822,0.3541196472285778,0.4775552578763065,0.09902518206241086,0.5820409614552887,0.4114414699430898
0.05048963495949313,0.10181589021939864,0.07698410504973272,0.16538936802808707,0.4275847565658004,0.017538812748675026,0.8960625445994719,0.368421425211383,0.42658992656143824,0.276749060584512,0.36161136016389606,0.18667107725619153,1.1076959765055059
0.01470303529738741,0.4113711913026479,-0.01633151495476337,0.650681474059797,0.7062146958236941,0.28369184215090104,0.23305894195348836,0.7394555248968336,0.6594304485326579,0.4185182265972215,0.22581093670866514,0.7575178518045037,0.747862946664286
0.42315662719857444,0.4792284857286855,0.014913015823227821,0.4639981482544656,0.22325769990129224,0.15296380525553158,0.515085291525422,0.3866648743552513,0.3724039937653044,0.6646631181628211,0.23438342184070382,0.8181403365081512,0.6657272010354438
0.08950311776489048,0.5535950971979967,0.2802857714949071,0.7897922503384756,0.9096601636202779,0.3752202938101063,0.46754184507705654,0.4217370646383872,0.13152918433675637,0.9178550245647776,0.5586219810832471,0.5117476837889621,0.7775156307006725
-0.044120692599644795,0.7459631175507209,0.5296967251474353,0.5009977028639909,0.8365350170379302,0.5192396798166379,0.35167332764693554,0.24052395677421712,0.3553961930145777,0.5442789928738893,0.3701339314849377,-0.07465085325165544,1.0340319493617047
0.08358833146831568,0.7619418342012105,0.14815965822027885,1.0652216846879536,0.5224454120377316,0.2927194138366128,0.1771998380012273,0.7541513590817325,0.09701468252384945,0.6349448124286636,0.4735172708562801,0.1815144254679678,0.48918255853309733
0.002539581253761636,0.7110144297795542,1.0119559267832987,0.7577616939547449,0.9881758688000363,0.7234899303734008,0.12323082469397983,0.5771400061436731,0.868254657836218,0.32242301994256606,0.4715901760128631,0.8623098394755246,0.6482954114740882
0.21922187607240562,0.18009869541075121,0.11551504397058562,0.3865127788908709,0.5031165590280917,0.29756538299138424,0.4877722903228109,0.459721757292082,0.4596796513025622,0.3871861321274486,0.5220677219485674,0.11710768537346267,0.4524003742502172
-0.10355154765381712,0.31154065392439495,0.07640663271261426,0.15931042635267234,0.2619382566481696,0.013570208680313722,0.7782905392692356,0.6229809732150875,0.4935615759590307,0.31135276029826714,0.3702817971273037,0.1721982038156814,0.44988237020521593
0.16220585700191548,0.5960578269268888,0.46229348712001156,0.7181023908148341,0.4614967564734377,0.4592190575338562,0.38842734980990934,0.5459778496908219,0.744493014743969,0.38108029926655657,0.1744347875082796,0.08861479010199394,0.5720953718595234
0.01293715334864537,0.8454150088900512,0.19862276612075394,0.34198353157503475,0.45750110859430587,0.42473955951855424,0.5873530788907543,0.8447555034403536,0.23812955587046256,0.4043335934764516,0.30216802497195816,0.531241382445639,0.17231037294833434
0.2498706610912557,1.0020699577167465,-0.04355550014902182,0.7041395162570462,1.087550438473194,0.6501242660433566,0.5290536823283616,0.574113702519643,0.33286126612943023,0.2171804109473311,0.4685983743620906,0.8854604227527322,0.5364073816530168
0.03325532391556149,0.8119584890861393,0.0028906790332138277,0.2744493574154182,0.6086041223381292,0.5622060232307633,0.7334621593951939,0.49121532471384954,0.04090570131319701,0.2548139061263031,0.08766349714474325,0.6519130364258944,0.24899259123761835
0.16166916608087484,0.8089193166596262,0.14407525473985472,0.30571057470162527,0.17925307089290557,0.4913947971275077,0.1832381976253124,0.21551090260122668,0.380420976176787,0.286453662575061,0.3821344601236058,0.6286299255666989,0.38528529646988574
-0.0669406508257454,0.3634672061416882,0.4966527771810503,0.5865725732295264,0.07610604898375407,0.7144076350210926,0.2522861954245694,0.8580336186284159,0.619872031605744,0.3448079619788822,0.6842162172915116,0.1780404429028648,1.0435247554505462
-0.03309199892969926,0.4163113095698162,0.2515989527640322,0.17061535633844385,0.9254772643542084,0.22879048479005681,0.6135932286137585,0.5610299485341467,0.2651172770732017,0.4658910666527948,0.1339551827565657,-0.11908834490597375,0.6285419002381997
0.20661540799544514,0.6961380604594257,0.23551527889187696,0.6228522928398394,0.5225705252038962,0.26186411919555785,-0.04879091296156557,0.25285188575149004,0.2008989966371979,0.8568210065994502,0.21476635314976023,0.7992010052323069,0.5123033923984991
0.5698642700320605,0.6567948822449191,0.3873556858253318,0.7125338587970427,0.5267693603189042,0.9234653731472702,0.06291045336218733,0.32943617136792613,0.7415026658044996,0.07673801542249148,0.17290791095419034,0.25565620345560447,0.6866983145893679
